sciName	kingdom	taxID	locus	earliestExprStage	stageSerial
Caenorhabditis elegans	eukaryota	6239	WBGene00000903	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000904	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000907	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000908	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000910	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000911	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000912	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000913	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000914	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000915	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000917	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000928	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000929	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000933	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000934	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000935	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000936	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000937	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000938	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000939	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000940	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000942	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000951	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000953	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000958	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000959	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000961	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000962	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000963	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000964	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000965	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000968	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000969	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000970	L4 larva	4
Caenorhabditis elegans	eukaryota	6239	WBGene00000972	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000973	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000974	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000975	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000977	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000978	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000979	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000980	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000982	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000983	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000985	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000986	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000987	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00000988	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000991	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000992	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000993	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000995	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00000998	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001000	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001001	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001002	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001006	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001007	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001008	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001016	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001017	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001018	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001019	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001020	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001023	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001025	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001026	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001027	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001028	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001029	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001030	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001031	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001032	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001035	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001037	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001038	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001039	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001042	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001043	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001044	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001045	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001046	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001047	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001049	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001050	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001053	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001054	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001055	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001056	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001057	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001058	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001059	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001061	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001063	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001064	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001067	L2 larva	3
Caenorhabditis elegans	eukaryota	6239	WBGene00001069	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001071	L2 larva	3
Caenorhabditis elegans	eukaryota	6239	WBGene00001073	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001076	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001077	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001079	L2 larva	3
Caenorhabditis elegans	eukaryota	6239	WBGene00001081	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001082	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001085	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001086	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001087	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001089	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001090	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001093	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001094	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001095	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001099	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001102	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001103	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001104	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001105	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001108	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001112	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001113	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001115	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001116	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001117	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001118	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001122	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001123	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001129	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001131	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001132	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001133	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001134	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001135	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001137	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001145	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001148	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001149	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001150	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001151	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001152	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001153	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001155	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001157	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001158	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001159	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001160	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001161	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001162	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001163	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001165	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001166	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001167	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001169	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001172	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001173	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001174	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001175	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001177	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001182	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001184	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001186	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001187	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001188	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001189	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001190	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001193	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001194	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001196	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001209	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001210	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001211	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001224	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001225	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001226	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001227	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001228	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001229	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001230	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001231	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001232	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001234	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001240	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001244	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001248	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001249	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001250	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001251	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001253	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001258	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001259	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001262	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001263	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001281	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001284	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001303	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001320	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001324	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001325	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001328	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001329	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001330	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001331	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001332	L4 larva	4
Caenorhabditis elegans	eukaryota	6239	WBGene00001333	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001335	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001336	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001337	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001338	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001345	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001352	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001366	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001368	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001371	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001372	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001373	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001374	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001377	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001385	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001393	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001394	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001395	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001396	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001398	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001399	L2 larva	3
Caenorhabditis elegans	eukaryota	6239	WBGene00001404	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001405	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001410	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001411	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001412	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001426	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001427	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001428	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001429	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001430	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001431	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001432	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001433	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001434	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001436	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001439	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001440	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001441	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001443	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001444	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001446	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001448	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001451	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001455	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001457	L4 larva	4
Caenorhabditis elegans	eukaryota	6239	WBGene00001458	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001459	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001461	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001462	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001463	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001464	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001465	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001470	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001475	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001476	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001477	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001478	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001479	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001480	L2 larva	3
Caenorhabditis elegans	eukaryota	6239	WBGene00001482	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001483	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001484	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001485	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001487	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001488	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001489	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001490	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001493	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001494	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001496	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001497	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001498	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001499	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001502	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001503	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001505	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001508	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001509	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001510	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001511	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001512	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001513	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001514	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001516	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001518	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001519	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001520	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001522	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001526	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001527	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001542	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001544	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001547	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001548	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001556	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001558	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001560	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001561	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001562	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001563	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001564	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001566	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001568	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001569	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001570	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001571	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001574	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001577	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001578	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001579	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001580	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001581	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001582	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001583	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001584	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001587	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001589	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001591	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001593	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001594	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001595	embryo	1
Caenorhabditis elegans	eukaryota	6239	WBGene00001596	L1 larva	2
Caenorhabditis elegans	eukaryota	6239	WBGene00001597	embryo	1
